['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-1252,1.0.1ubuntu2.10,1.0.1ubuntu2.17,apt
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2019-3462,1.0.1ubuntu2.10,1.0.1ubuntu2.19,apt
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-1252,1.0.1ubuntu2.10,1.0.1ubuntu2.17,apt-utils
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2019-3462,1.0.1ubuntu2.10,1.0.1ubuntu2.19,apt-utils
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-7543,4.3-7ubuntu1.5,4.3-7ubuntu1.7,bash
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-0634,4.3-7ubuntu1.5,4.3-7ubuntu1.7,bash
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-9401,4.3-7ubuntu1.5,4.3-7ubuntu1.7,bash
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2015-9261,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-16544,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2018-1000517,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2019-5747,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2011-5325,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2014-9645,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-2147,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2016-2148,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
['ubuntu-upstart:latest'],['ubuntu-upstart@sha256:597dfb1868012dcd04a705572dbc1542cb7598bce0eaa1c2656eb3acfc8b51d2'],CVE-2017-15873,1:1.21.0-1ubuntu1,1:1.21.0-1ubuntu1.4,busybox-initramfs
