logstash:8.6.2,snappy-java,1.1.0.1,java-archive
logstash:8.6.2,snappy-java,1.1.8.4,java-archive
logstash:8.6.2,snappy_ext,,java-archive
logstash:8.6.2,snmp,1.3.2,gem
logstash:8.6.2,snmp4j,2.8.4,java-archive
logstash:8.6.2,spoon,0.0.6,gem
logstash:8.6.2,stud,0.0.23,gem
logstash:8.6.2,sync,0.5.0,gem
logstash:8.6.2,sysvinit-utils,2.96-2.1ubuntu1,deb
logstash:8.6.2,tar,1.30+dfsg-7ubuntu0.20.04.2,deb
logstash:8.6.2,test-unit,3.2.9,gem
logstash:8.6.2,thread_safe,0.3.6,gem
logstash:8.6.2,thwait,0.1.0,gem
logstash:8.6.2,tilt,2.0.11,gem
logstash:8.6.2,tracer,0.1.0,gem
logstash:8.6.2,treetop,1.6.12,gem
logstash:8.6.2,twitter,6.2.0,gem
logstash:8.6.2,tzinfo,2.0.6,gem
logstash:8.6.2,tzinfo-data,1.2022.7,gem
logstash:8.6.2,ubuntu-keyring,2020.02.11.4,deb
logstash:8.6.2,unf,0.1.4,gem
logstash:8.6.2,util-linux,2.34-0.1ubuntu9.3,deb
logstash:8.6.2,webhdfs,0.10.2,gem
logstash:8.6.2,webrick,1.7.0,gem
logstash:8.6.2,xalan,2.7.2,java-archive
logstash:8.6.2,xercesImpl,1.0,java-archive
logstash:8.6.2,xml-apis,2.0.2,java-archive
logstash:8.6.2,xml-simple,1.1.9,gem
logstash:8.6.2,xmlrpc,0.3.0,gem
logstash:8.6.2,zlib1g,1:1.2.11.dfsg-2ubuntu1.5,deb
logstash:8.6.2,zstd-jni,1.5.2-2,java-archive
gcc,adduser,3.118,deb
gcc,apt,2.2.4,deb
gcc,autoconf,2.69-14,deb
gcc,automake,1:1.16.3-2,deb
gcc,autotools-dev,20180224.1+nmu1,deb
gcc,base-files,11.1+deb11u6,deb
gcc,base-passwd,3.5.51,deb
gcc,bash,5.1-2+deb11u1,deb
gcc,binutils,2.35.2-2,deb
gcc,binutils-common,2.35.2-2,deb
gcc,binutils-x86-64-linux-gnu,2.35.2-2,deb
gcc,bsdutils,1:2.36.1-8+deb11u1,deb
gcc,bzip2,1.0.8-4,deb
gcc,ca-certificates,20210119,deb
gcc,comerr-dev,2.1-1.46.2-2,deb
gcc,coreutils,8.32-4+b1,deb
gcc,cpp,4:10.2.1-1,deb
gcc,cpp-10,10.2.1-6,deb
gcc,curl,7.74.0-1.3+deb11u7,deb
gcc,dash,0.5.11+git20200708+dd9ef66-5,deb
gcc,debconf,1.5.77,deb
gcc,debian-archive-keyring,2021.1.1,deb
gcc,debianutils,4.11.2,deb
gcc,default-libmysqlclient-dev,1.0.7,deb
gcc,diffutils,1:3.7-5,deb
gcc,dirmngr,2.2.27-2+deb11u2,deb
gcc,dpkg,1.20.12,deb
gcc,dpkg-dev,1.20.12,deb
gcc,e2fsprogs,1.46.2-2,deb
gcc,file,1:5.39-3,deb
gcc,findutils,4.8.0-1,deb
gcc,fontconfig,2.13.1-4.2,deb
gcc,fontconfig-config,2.13.1-4.2,deb
gcc,fonts-dejavu-core,2.37-2,deb
gcc,g++,4:10.2.1-1,deb
gcc,g++-10,10.2.1-6,deb
gcc,gcc,4:10.2.1-1,deb
gcc,gcc-10,10.2.1-6,deb
gcc,gcc-10-base,10.2.1-6,deb
gcc,gcc-9-base,9.3.0-22,deb
gcc,gir1.2-freedesktop,1.66.1-1+b1,deb
gcc,gir1.2-gdkpixbuf-2.0,2.42.2+dfsg-1+deb11u1,deb
gcc,gir1.2-glib-2.0,1.66.1-1+b1,deb
gcc,gir1.2-rsvg-2.0,2.50.3+dfsg-1,deb
gcc,git,1:2.30.2-1+deb11u2,deb
gcc,git-man,1:2.30.2-1+deb11u2,deb
gcc,gnupg,2.2.27-2+deb11u2,deb
gcc,gnupg-l10n,2.2.27-2+deb11u2,deb
gcc,gnupg-utils,2.2.27-2+deb11u2,deb
gcc,gpg,2.2.27-2+deb11u2,deb
gcc,gpg-agent,2.2.27-2+deb11u2,deb
gcc,gpg-wks-client,2.2.27-2+deb11u2,deb
gcc,gpg-wks-server,2.2.27-2+deb11u2,deb
gcc,gpgconf,2.2.27-2+deb11u2,deb
gcc,gpgsm,2.2.27-2+deb11u2,deb
gcc,gpgv,2.2.27-2+deb11u2,deb
gcc,grep,3.6-1,deb
gcc,gzip,1.10-4+deb11u1,deb
gcc,hicolor-icon-theme,0.17-2,deb
gcc,hostname,3.23,deb
gcc,icu-devtools,67.1-7,deb
gcc,imagemagick,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,imagemagick-6-common,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,imagemagick-6.q16,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,init-system-helpers,1.60,deb
gcc,krb5-multidev,1.18.3-6+deb11u3,deb
gcc,libacl1,2.2.53-10,deb
gcc,libaom0,1.0.0.errata1-3,deb
gcc,libapr1,1.7.0-6+deb11u2,deb
gcc,libaprutil1,1.6.1-5+deb11u1,deb
gcc,libapt-pkg6.0,2.2.4,deb
gcc,libasan6,10.2.1-6,deb
gcc,libassuan0,2.5.3-7.1,deb
gcc,libatomic1,10.2.1-6,deb
gcc,libattr1,1:2.4.48-6,deb
gcc,libaudit-common,1:3.0-2,deb
gcc,libaudit1,1:3.0-2,deb
gcc,libbinutils,2.35.2-2,deb
gcc,libblkid-dev,2.36.1-8+deb11u1,deb
gcc,libblkid1,2.36.1-8+deb11u1,deb
gcc,libbrotli-dev,1.0.9-2+b2,deb
gcc,libbrotli1,1.0.9-2+b2,deb
gcc,libbsd0,0.11.3-1,deb
gcc,libbz2-1.0,1.0.8-4,deb
gcc,libbz2-dev,1.0.8-4,deb
gcc,libc-bin,2.31-13+deb11u5,deb
gcc,libc-dev-bin,2.31-13+deb11u5,deb
gcc,libc6,2.31-13+deb11u5,deb
gcc,libc6-dev,2.31-13+deb11u5,deb
gcc,libcairo-gobject2,1.16.0-5,deb
gcc,libcairo-script-interpreter2,1.16.0-5,deb
gcc,libcairo2,1.16.0-5,deb
gcc,libcairo2-dev,1.16.0-5,deb
gcc,libcap-ng0,0.7.9-2.2+b1,deb
gcc,libcbor0,0.5.0+dfsg-2,deb
gcc,libcc1-0,10.2.1-6,deb
gcc,libcom-err2,1.46.2-2,deb
gcc,libcrypt-dev,1:4.4.18-4,deb
gcc,libcrypt1,1:4.4.18-4,deb
gcc,libctf-nobfd0,2.35.2-2,deb
gcc,libctf0,2.35.2-2,deb
gcc,libcurl3-gnutls,7.74.0-1.3+deb11u7,deb
gcc,libcurl4,7.74.0-1.3+deb11u7,deb
gcc,libcurl4-openssl-dev,7.74.0-1.3+deb11u7,deb
gcc,libdatrie1,0.2.13-1,deb
gcc,libdav1d4,0.7.1-3,deb
gcc,libdb-dev,5.3.1+nmu1,deb
gcc,libdb5.3,5.3.28+dfsg1-0.8,deb
gcc,libdb5.3-dev,5.3.28+dfsg1-0.8,deb
gcc,libde265-0,1.0.11-0+deb11u1,deb
gcc,libdebconfclient0,0.260,deb
gcc,libdeflate-dev,1.7-1,deb
gcc,libdeflate0,1.7-1,deb
gcc,libdjvulibre-dev,3.5.28-2,deb
gcc,libdjvulibre-text,3.5.28-2,deb
gcc,libdjvulibre21,3.5.28-2,deb
gcc,libdpkg-perl,1.20.12,deb
gcc,libedit2,3.1-20191231-2+b1,deb
gcc,libelf1,0.183-1,deb
gcc,liberror-perl,0.17029-1,deb
gcc,libevent-2.1-7,2.1.12-stable-1,deb
gcc,libevent-core-2.1-7,2.1.12-stable-1,deb
gcc,libevent-dev,2.1.12-stable-1,deb
gcc,libevent-extra-2.1-7,2.1.12-stable-1,deb
gcc,libevent-openssl-2.1-7,2.1.12-stable-1,deb
gcc,libevent-pthreads-2.1-7,2.1.12-stable-1,deb
gcc,libexif-dev,0.6.22-3,deb
gcc,libexif12,0.6.22-3,deb
gcc,libexpat1,2.2.10-2+deb11u5,deb
gcc,libexpat1-dev,2.2.10-2+deb11u5,deb
gcc,libext2fs2,1.46.2-2,deb
gcc,libffi-dev,3.3-6,deb
gcc,libffi7,3.3-6,deb
gcc,libfftw3-double3,3.3.8-2,deb
gcc,libfido2-1,1.6.0-2,deb
gcc,libfontconfig-dev,2.13.1-4.2,deb
gcc,libfontconfig1,2.13.1-4.2,deb
gcc,libfontconfig1-dev,2.13.1-4.2,deb
gcc,libfreetype-dev,2.10.4+dfsg-1+deb11u1,deb
gcc,libfreetype6,2.10.4+dfsg-1+deb11u1,deb
gcc,libfreetype6-dev,2.10.4+dfsg-1+deb11u1,deb
gcc,libfribidi0,1.0.8-2+deb11u1,deb
gcc,libgcc-10-dev,10.2.1-6,deb
gcc,libgcc-s1,10.2.1-6,deb
gcc,libgcrypt20,1.8.7-6,deb
gcc,libgdbm-compat4,1.19-2,deb
gcc,libgdbm-dev,1.19-2,deb
gcc,libgdbm6,1.19-2,deb
gcc,libgdk-pixbuf-2.0-0,2.42.2+dfsg-1+deb11u1,deb
gcc,libgdk-pixbuf-2.0-dev,2.42.2+dfsg-1+deb11u1,deb
gcc,libgdk-pixbuf2.0-bin,2.42.2+dfsg-1+deb11u1,deb
gcc,libgdk-pixbuf2.0-common,2.42.2+dfsg-1+deb11u1,deb
gcc,libgirepository-1.0-1,1.66.1-1+b1,deb
gcc,libglib2.0-0,2.66.8-1,deb
gcc,libglib2.0-bin,2.66.8-1,deb
gcc,libglib2.0-data,2.66.8-1,deb
gcc,libglib2.0-dev,2.66.8-1,deb
gcc,libglib2.0-dev-bin,2.66.8-1,deb
gcc,libgmp-dev,2:6.2.1+dfsg-1+deb11u1,deb
gcc,libgmp10,2:6.2.1+dfsg-1+deb11u1,deb
gcc,libgmpxx4ldbl,2:6.2.1+dfsg-1+deb11u1,deb
gcc,libgnutls30,3.7.1-5+deb11u3,deb
gcc,libgomp1,10.2.1-6,deb
gcc,libgpg-error0,1.38-2,deb
gcc,libgraphite2-3,1.3.14-1,deb
gcc,libgssapi-krb5-2,1.18.3-6+deb11u3,deb
gcc,libgssrpc4,1.18.3-6+deb11u3,deb
gcc,libharfbuzz0b,2.7.4-1,deb
gcc,libheif1,1.11.0-1,deb
gcc,libhogweed6,3.7.3-1,deb
gcc,libice-dev,2:1.0.10-1,deb
gcc,libice6,2:1.0.10-1,deb
gcc,libicu-dev,67.1-7,deb
gcc,libicu67,67.1-7,deb
gcc,libidn2-0,2.3.0-5,deb
gcc,libilmbase-dev,2.5.4-1,deb
gcc,libilmbase25,2.5.4-1,deb
gcc,libisl23,0.23-1,deb
gcc,libitm1,10.2.1-6,deb
gcc,libjbig-dev,2.1-3.1+b2,deb
gcc,libjbig0,2.1-3.1+b2,deb
gcc,libjpeg-dev,1:2.0.6-4,deb
gcc,libjpeg62-turbo,1:2.0.6-4,deb
gcc,libjpeg62-turbo-dev,1:2.0.6-4,deb
gcc,libk5crypto3,1.18.3-6+deb11u3,deb
gcc,libkadm5clnt-mit12,1.18.3-6+deb11u3,deb
gcc,libkadm5srv-mit12,1.18.3-6+deb11u3,deb
gcc,libkdb5-10,1.18.3-6+deb11u3,deb
gcc,libkeyutils1,1.6.1-2,deb
gcc,libkrb5-3,1.18.3-6+deb11u3,deb
gcc,libkrb5-dev,1.18.3-6+deb11u3,deb
gcc,libkrb5support0,1.18.3-6+deb11u3,deb
gcc,libksba8,1.5.0-3+deb11u2,deb
gcc,liblcms2-2,2.12~rc1-2,deb
gcc,liblcms2-dev,2.12~rc1-2,deb
gcc,libldap-2.4-2,2.4.57+dfsg-3+deb11u1,deb
gcc,liblqr-1-0,0.4.2-2.1,deb
gcc,liblqr-1-0-dev,0.4.2-2.1,deb
gcc,liblsan0,10.2.1-6,deb
gcc,libltdl-dev,2.4.6-15,deb
gcc,libltdl7,2.4.6-15,deb
gcc,liblz4-1,1.9.3-2,deb
gcc,liblzma-dev,5.2.5-2.1~deb11u1,deb
gcc,liblzma5,5.2.5-2.1~deb11u1,deb
gcc,liblzo2-2,2.10-2,deb
gcc,libmagic-mgc,1:5.39-3,deb
gcc,libmagic1,1:5.39-3,deb
gcc,libmagickcore-6-arch-config,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickcore-6-headers,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickcore-6.q16-6-extra,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickcore-dev,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmagickwand-dev,8:6.9.11.60+dfsg-1.3+deb11u1,deb
gcc,libmariadb-dev,1:10.5.18-0+deb11u1,deb
gcc,libmariadb-dev-compat,1:10.5.18-0+deb11u1,deb
gcc,libmariadb3,1:10.5.18-0+deb11u1,deb
gcc,libmaxminddb-dev,1.5.2-1,deb
gcc,libmaxminddb0,1.5.2-1,deb
gcc,libmd0,1.0.3-3,deb
gcc,libmount-dev,2.36.1-8+deb11u1,deb
gcc,libmount1,2.36.1-8+deb11u1,deb
gcc,libmpc3,1.2.0-1,deb
gcc,libmpdec3,2.5.1-1,deb
gcc,libmpfr6,4.1.0-3,deb
gcc,libncurses-dev,6.2+20201114-2,deb
gcc,libncurses5-dev,6.2+20201114-2,deb
gcc,libncurses6,6.2+20201114-2,deb
gcc,libncursesw5-dev,6.2+20201114-2,deb
gcc,libncursesw6,6.2+20201114-2,deb
gcc,libnettle8,3.7.3-1,deb
gcc,libnghttp2-14,1.43.0-1,deb
gcc,libnpth0,1.6-3,deb
gcc,libnsl-dev,1.3.0-2,deb
gcc,libnsl2,1.3.0-2,deb
gcc,libnuma1,2.0.12-1+b1,deb
gcc,libopenexr-dev,2.5.4-2+deb11u1,deb
gcc,libopenexr25,2.5.4-2+deb11u1,deb
gcc,libopenjp2-7,2.4.0-3,deb
gcc,libopenjp2-7-dev,2.4.0-3,deb
gcc,libp11-kit0,0.23.22-1,deb
gcc,libpam-modules,1.4.0-9+deb11u1,deb
gcc,libpam-modules-bin,1.4.0-9+deb11u1,deb
gcc,libpam-runtime,1.4.0-9+deb11u1,deb
gcc,libpam0g,1.4.0-9+deb11u1,deb
gcc,libpango-1.0-0,1.46.2-3,deb
gcc,libpangocairo-1.0-0,1.46.2-3,deb
gcc,libpangoft2-1.0-0,1.46.2-3,deb
gcc,libpcre16-3,2:8.39-13,deb
gcc,libpcre2-16-0,10.36-2+deb11u1,deb
gcc,libpcre2-32-0,10.36-2+deb11u1,deb
gcc,libpcre2-8-0,10.36-2+deb11u1,deb
gcc,libpcre2-dev,10.36-2+deb11u1,deb
gcc,libpcre2-posix2,10.36-2+deb11u1,deb
gcc,libpcre3,2:8.39-13,deb
gcc,libpcre3-dev,2:8.39-13,deb
gcc,libpcre32-3,2:8.39-13,deb
gcc,libpcrecpp0v5,2:8.39-13,deb
gcc,libperl5.32,5.32.1-4+deb11u2,deb
gcc,libpixman-1-0,0.40.0-1.1~deb11u1,deb
gcc,libpixman-1-dev,0.40.0-1.1~deb11u1,deb
gcc,libpng-dev,1.6.37-3,deb
gcc,libpng16-16,1.6.37-3,deb
gcc,libpq-dev,13.9-0+deb11u1,deb
gcc,libpq5,13.9-0+deb11u1,deb
gcc,libprocps8,2:3.3.17-5,deb
gcc,libpsl5,0.21.0-1.2,deb
gcc,libpthread-stubs0-dev,0.4-1,deb
gcc,libpython3-stdlib,3.9.2-3,deb
gcc,libpython3.9-minimal,3.9.2-1,deb
gcc,libpython3.9-stdlib,3.9.2-1,deb
gcc,libquadmath0,10.2.1-6,deb
gcc,libreadline-dev,8.1-1,deb
gcc,libreadline8,8.1-1,deb
gcc,librsvg2-2,2.50.3+dfsg-1,deb
gcc,librsvg2-common,2.50.3+dfsg-1,deb
gcc,librsvg2-dev,2.50.3+dfsg-1,deb
gcc,librtmp1,2.4+20151223.gitfa8646d.1-2+b2,deb
gcc,libsasl2-2,2.1.27+dfsg-2.1+deb11u1,deb
gcc,libsasl2-modules-db,2.1.27+dfsg-2.1+deb11u1,deb
gcc,libseccomp2,2.5.1-1+deb11u1,deb
gcc,libselinux1,3.1-3,deb
gcc,libselinux1-dev,3.1-3,deb
gcc,libsemanage-common,3.1-1,deb
gcc,libsemanage1,3.1-1+b2,deb
gcc,libsepol1,3.1-1,deb
gcc,libsepol1-dev,3.1-1,deb
gcc,libserf-1-1,1.3.9-10,deb
gcc,libsigsegv2,2.13-1,deb
gcc,libsm-dev,2:1.2.3-1,deb
gcc,libsm6,2:1.2.3-1,deb
gcc,libsmartcols1,2.36.1-8+deb11u1,deb
gcc,libsqlite3-0,3.34.1-3,deb
gcc,libsqlite3-dev,3.34.1-3,deb
gcc,libss2,1.46.2-2,deb
gcc,libssh2-1,1.9.0-2,deb
gcc,libssl-dev,1.1.1n-0+deb11u4,deb
gcc,libssl1.1,1.1.1n-0+deb11u4,deb
gcc,libstdc++-10-dev,10.2.1-6,deb
gcc,libstdc++6,10.2.1-6,deb
gcc,libsvn1,1.14.1-3+deb11u1,deb
gcc,libsystemd0,247.3-7+deb11u1,deb
gcc,libtasn1-6,4.16.0-2+deb11u1,deb
gcc,libthai-data,0.1.28-3,deb
gcc,libthai0,0.1.28-3,deb
gcc,libtiff-dev,4.2.0-1+deb11u4,deb
gcc,libtiff5,4.2.0-1+deb11u4,deb
gcc,libtiffxx5,4.2.0-1+deb11u4,deb
gcc,libtinfo6,6.2+20201114-2,deb
gcc,libtirpc-common,1.3.1-1+deb11u1,deb
gcc,libtirpc-dev,1.3.1-1+deb11u1,deb
gcc,libtirpc3,1.3.1-1+deb11u1,deb
gcc,libtool,2.4.6-15,deb
gcc,libtsan0,10.2.1-6,deb
gcc,libubsan1,10.2.1-6,deb
gcc,libudev1,247.3-7+deb11u1,deb
gcc,libunistring2,0.9.10-4,deb
gcc,libutf8proc2,2.5.0-1,deb
gcc,libuuid1,2.36.1-8+deb11u1,deb
gcc,libwebp-dev,0.6.1-2.1,deb
gcc,libwebp6,0.6.1-2.1,deb
gcc,libwebpdemux2,0.6.1-2.1,deb
gcc,libwebpmux3,0.6.1-2.1,deb
gcc,libwmf-dev,0.2.8.4-17,deb
gcc,libwmf0.2-7,0.2.8.4-17,deb
gcc,libx11-6,2:1.7.2-1,deb
gcc,libx11-data,2:1.7.2-1,deb
gcc,libx11-dev,2:1.7.2-1,deb
gcc,libx265-192,3.4-2,deb
gcc,libxau-dev,1:1.0.9-1,deb
gcc,libxau6,1:1.0.9-1,deb
gcc,libxcb-render0,1.14-3,deb
gcc,libxcb-render0-dev,1.14-3,deb
gcc,libxcb-shm0,1.14-3,deb
gcc,libxcb-shm0-dev,1.14-3,deb
gcc,libxcb1,1.14-3,deb
gcc,libxcb1-dev,1.14-3,deb
gcc,libxdmcp-dev,1:1.1.2-3,deb
gcc,libxdmcp6,1:1.1.2-3,deb
gcc,libxext-dev,2:1.3.3-1.1,deb
gcc,libxext6,2:1.3.3-1.1,deb
gcc,libxml2,2.9.10+dfsg-6.7+deb11u3,deb
gcc,libxml2-dev,2.9.10+dfsg-6.7+deb11u3,deb
gcc,libxrender-dev,1:0.9.10-1,deb
gcc,libxrender1,1:0.9.10-1,deb
gcc,libxslt1-dev,1.1.34-4+deb11u1,deb
gcc,libxslt1.1,1.1.34-4+deb11u1,deb
gcc,libxt-dev,1:1.2.0-1,deb
gcc,libxt6,1:1.2.0-1,deb
gcc,libxxhash0,0.8.0-2,deb
gcc,libyaml-0-2,0.2.2-1,deb
gcc,libyaml-dev,0.2.2-1,deb
gcc,libzstd1,1.4.8+dfsg-2.1,deb
gcc,linux-libc-dev,5.10.162-1,deb
gcc,login,1:4.8.1-1,deb
gcc,logsave,1.46.2-2,deb
gcc,lsb-base,11.1.0,deb
gcc,m4,1.4.18-5,deb
gcc,make,4.3-4.1,deb
gcc,mariadb-common,1:10.5.18-0+deb11u1,deb
gcc,mawk,1.3.4.20200120-2,deb
gcc,media-types,4.0.0,deb
gcc,mercurial,5.6.1,python
gcc,mercurial,5.6.1-4,deb
gcc,mercurial-common,5.6.1-4,deb
gcc,mount,2.36.1-8+deb11u1,deb
gcc,mysql-common,5.8+1.0.7,deb
gcc,ncurses-base,6.2+20201114-2,deb
gcc,ncurses-bin,6.2+20201114-2,deb
gcc,netbase,6.3,deb
gcc,openssh-client,1:8.4p1-5+deb11u1,deb
gcc,openssl,1.1.1n-0+deb11u4,deb
gcc,passwd,1:4.8.1-1,deb
gcc,patch,2.7.6-7,deb
gcc,perl,5.32.1-4+deb11u2,deb
gcc,perl-base,5.32.1-4+deb11u2,deb
gcc,perl-modules-5.32,5.32.1-4+deb11u2,deb
gcc,pinentry-curses,1.1.0-4,deb
gcc,pkg-config,0.29.2-1,deb
gcc,procps,2:3.3.17-5,deb
gcc,python,3.9.2,binary
gcc,python3,3.9.2-3,deb
gcc,python3-distutils,3.9.2-1,deb
gcc,python3-lib2to3,3.9.2-1,deb
gcc,python3-minimal,3.9.2-3,deb
gcc,python3.9,3.9.2-1,deb
gcc,python3.9-minimal,3.9.2-1,deb
gcc,readline-common,8.1-1,deb
gcc,sed,4.7-1,deb
gcc,sensible-utils,0.0.14,deb
gcc,shared-mime-info,2.0-1,deb
gcc,subversion,1.14.1-3+deb11u1,deb
gcc,sysvinit-utils,2.96-7+deb11u1,deb
gcc,tar,1.34+dfsg-1,deb
gcc,tzdata,2021a-1+deb11u9,deb
gcc,ucf,3.0043,deb
gcc,unzip,6.0-26+deb11u1,deb
gcc,util-linux,2.36.1-8+deb11u1,deb
gcc,uuid-dev,2.36.1-8+deb11u1,deb
gcc,wget,1.21-1+deb11u1,deb
gcc,x11-common,1:7.7+22,deb
gcc,x11proto-dev,2020.1-1,deb
gcc,x11proto-xext-dev,2020.1-1,deb
gcc,xorg-sgml-doctools,1:1.11-1.1,deb
gcc,xtrans-dev,1.4.0-1,deb
gcc,xz-utils,5.2.5-2.1~deb11u1,deb
gcc,zlib1g,1:1.2.11.dfsg-2+deb11u2,deb
gcc,zlib1g-dev,1:1.2.11.dfsg-2+deb11u2,deb
thrift,adduser,3.116ubuntu1,deb
thrift,apt,1.6.14,deb
thrift,base-files,10.1ubuntu2.11,deb
thrift,base-passwd,3.5.44,deb
thrift,bash,4.4.18-2ubuntu1.2,deb
thrift,bsdutils,1:2.31.1-0.4ubuntu3.7,deb
thrift,bzip2,1.0.6-8.1ubuntu0.2,deb
thrift,coreutils,8.28-1ubuntu1,deb
thrift,dash,0.5.8-2.10,deb
thrift,debconf,1.5.66ubuntu1,deb
thrift,debianutils,4.8.4,deb
thrift,diffutils,1:3.6-1,deb
thrift,dpkg,1.19.0.5ubuntu2.3,deb
thrift,e2fsprogs,1.44.1-1ubuntu1.3,deb
thrift,fdisk,2.31.1-0.4ubuntu3.7,deb
thrift,findutils,4.6.0+git+20170828-2,deb
thrift,gcc-7-base,7.5.0-3ubuntu1~18.04,deb
thrift,gcc-8-base,8.4.0-1ubuntu1~18.04,deb
thrift,gpgv,2.2.4-1ubuntu1.4,deb
thrift,grep,3.1-2build1,deb
thrift,gzip,1.6-5ubuntu1.1,deb
thrift,hostname,3.20,deb
thrift,init-system-helpers,1.51,deb
thrift,libacl1,2.2.52-3build1,deb
thrift,libapt-pkg5.0,1.6.14,deb
thrift,libattr1,1:2.4.47-2build1,deb
thrift,libaudit-common,1:2.8.2-1ubuntu1.1,deb
thrift,libaudit1,1:2.8.2-1ubuntu1.1,deb
thrift,libblkid1,2.31.1-0.4ubuntu3.7,deb
thrift,libbz2-1.0,1.0.6-8.1ubuntu0.2,deb
thrift,libc-bin,2.27-3ubuntu1.4,deb
thrift,libc6,2.27-3ubuntu1.4,deb
thrift,libcap-ng0,0.7.7-3.1,deb
thrift,libcom-err2,1.44.1-1ubuntu1.3,deb
thrift,libdb5.3,5.3.28-13.1ubuntu1.1,deb
thrift,libdebconfclient0,0.213ubuntu1,deb
thrift,libext2fs2,1.44.1-1ubuntu1.3,deb
thrift,libfdisk1,2.31.1-0.4ubuntu3.7,deb
thrift,libffi6,3.2.1-8,deb
thrift,libgcc1,1:8.4.0-1ubuntu1~18.04,deb
thrift,libgcrypt20,1.8.1-4ubuntu1.3,deb
thrift,libgmp10,2:6.1.2+dfsg-2,deb
thrift,libgnutls30,3.5.18-1ubuntu1.5,deb
thrift,libgpg-error0,1.27-6,deb
thrift,libhogweed4,3.4.1-0ubuntu0.18.04.1,deb
thrift,libidn2-0,2.0.4-1.1ubuntu0.2,deb
thrift,liblz4-1,0.0~r131-2ubuntu3.1,deb
thrift,liblzma5,5.2.2-1.3,deb
thrift,libmount1,2.31.1-0.4ubuntu3.7,deb
thrift,libncurses5,6.1-1ubuntu1.18.04,deb
thrift,libncursesw5,6.1-1ubuntu1.18.04,deb
thrift,libnettle6,3.4.1-0ubuntu0.18.04.1,deb
thrift,libp11-kit0,0.23.9-2ubuntu0.1,deb
thrift,libpam-modules,1.1.8-3.6ubuntu2.18.04.3,deb
thrift,libpam-modules-bin,1.1.8-3.6ubuntu2.18.04.3,deb
thrift,libpam-runtime,1.1.8-3.6ubuntu2.18.04.3,deb
thrift,libpam0g,1.1.8-3.6ubuntu2.18.04.3,deb
thrift,libpcre3,2:8.39-9,deb
thrift,libprocps6,2:3.3.12-3ubuntu1.2,deb
thrift,libseccomp2,2.5.1-1ubuntu1~18.04.1,deb
thrift,libselinux1,2.7-2build2,deb
thrift,libsemanage-common,2.7-2build2,deb
thrift,libsemanage1,2.7-2build2,deb
thrift,libsepol1,2.7-1,deb
thrift,libsmartcols1,2.31.1-0.4ubuntu3.7,deb
thrift,libss2,1.44.1-1ubuntu1.3,deb
thrift,libstdc++6,8.4.0-1ubuntu1~18.04,deb
thrift,libsystemd0,237-3ubuntu10.52,deb
thrift,libtasn1-6,4.13-2,deb
thrift,libtinfo5,6.1-1ubuntu1.18.04,deb
thrift,libudev1,237-3ubuntu10.52,deb
thrift,libunistring2,0.9.9-0ubuntu2,deb
thrift,libuuid1,2.31.1-0.4ubuntu3.7,deb
thrift,libzstd1,1.3.3+dfsg-2ubuntu1.2,deb
thrift,login,1:4.5-1ubuntu2,deb
thrift,lsb-base,9.20170808ubuntu1,deb
thrift,mawk,1.3.3-17ubuntu3,deb
thrift,mount,2.31.1-0.4ubuntu3.7,deb
thrift,ncurses-base,6.1-1ubuntu1.18.04,deb
thrift,ncurses-bin,6.1-1ubuntu1.18.04,deb
thrift,passwd,1:4.5-1ubuntu2,deb
thrift,perl-base,5.26.1-6ubuntu0.5,deb
thrift,procps,2:3.3.12-3ubuntu1.2,deb
thrift,sed,4.4-2,deb
thrift,sensible-utils,0.0.12,deb
thrift,sysvinit-utils,2.88dsf-59.10ubuntu1,deb
thrift,tar,1.29b-2ubuntu0.2,deb
thrift,ubuntu-keyring,2018.09.18.1~18.04.2,deb
thrift,util-linux,2.31.1-0.4ubuntu3.7,deb
thrift,xz-utils,5.2.2-1.3,deb
thrift,zlib1g,1:1.2.11.dfsg-0ubuntu2,deb
kapacitor,adduser,3.118ubuntu5,deb
kapacitor,apt,2.4.8,deb
kapacitor,base-files,12ubuntu4.2,deb
kapacitor,base-passwd,3.5.52build1,deb
kapacitor,bash,5.1-6ubuntu1,deb
kapacitor,bash-completion,1:2.11-5ubuntu1,deb
kapacitor,bsdutils,1:2.37.2-4ubuntu3,deb
kapacitor,ca-certificates,20211016ubuntu0.22.04.1,deb
